Predators.SpeciesName,PredSize,PreySize,IndexSpecies.SpeciesName,Site,FocusSite
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,7,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,6,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,5,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,12,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,7,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,0.5,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,18,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,3,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,16,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,9,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,12,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,11,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,17,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,13,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,10,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,8,2,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,15,1,Chamaesipho columna,TaurangaHead,TRUE
Haustrum scobina,14,3,Chiton glaucus,PaiaPoint,TRUE
Haustrum scobina,15,4,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,11,8,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,16,3,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,15,4,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,12,2,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,13,8,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,13,5,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,17,4,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,15,4,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,10,3,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,16,6,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,11,1,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,15,2,Epopella plicata,CapeFoulwind,TRUE
Haustrum scobina,13,5,Epopella plicata,JacksonHead,TRUE
Haustrum scobina,13,3,Epopella plicata,JacksonHead,TRUE
Haustrum scobina,9,4,Epopella plicata,OkahuPoint,TRUE
Haustrum scobina,13,4,Epopella plicata,OkahuPoint,TRUE
Haustrum scobina,16,4,Epopella plicata,OkahuPoint,TRUE
Haustrum scobina,16,6,Epopella plicata,OkahuPoint,TRUE
Haustrum scobina,13,4,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,16,6,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,13,4,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,12,7,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,13,5,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,15,4,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,13,8,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,9,3,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,14,3,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,15,5,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,13,3,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,14,4,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,13,6,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,18,4,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,14,5,Epopella plicata,PaiaPoint,TRUE
Haustrum scobina,15,2,Epopella plicata,Rakautara,TRUE
Haustrum scobina,12,5,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,4,Epopella plicata,Rakautara,TRUE
Haustrum scobina,13,9,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,8,Epopella plicata,Rakautara,TRUE
Haustrum scobina,14,10,Epopella plicata,Rakautara,TRUE
Haustrum scobina,12,1,Epopella plicata,Rakautara,TRUE
Haustrum scobina,13,2,Epopella plicata,Rakautara,TRUE
Haustrum scobina,16,3,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,6,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,8,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,3,Epopella plicata,Rakautara,TRUE
Haustrum scobina,15,4,Epopella plicata,TaurangaHead,TRUE
Haustrum scobina,17,5,Epopella plicata,TaurangaHead,TRUE
Haustrum scobina,9,5,Epopella plicata,TaurangaHead,TRUE
Haustrum scobina,15,5,Epopella plicata,TaurangaHead,TRUE
Haustrum scobina,15,6,Epopella plicata,TaurangaHead,TRUE
Haustrum scobina,15,1,Lasaea rubra hinemoa,JacksonHead,TRUE
Haustrum scobina,11,1,Lasaea rubra hinemoa,JacksonHead,TRUE
Haustrum scobina,15,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,8,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,15,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,12,1,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,15,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,9,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,8,1,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,10,1,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,13,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,11,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,11,3,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,14,1,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,11,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,12,3,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,8,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,8,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,8,2,Lasaea rubra hinemoa,PaiaPoint,TRUE
Haustrum scobina,12,2,Lasaea rubra hinemoa,Rakautara,TRUE
Haustrum scobina,14,14,Mytilus galloprovincialis,CapeFoulwind,TRUE
Haustrum scobina,11,13,Mytilus galloprovincialis,CapeFoulwind,TRUE
Haustrum scobina,16,15,Mytilus galloprovincialis,CapeFoulwind,TRUE
Haustrum scobina,12,5,Mytilus galloprovincialis,CapeFoulwind,TRUE
Haustrum scobina,15,5,Mytilus galloprovincialis,CapeFoulwind,TRUE
Haustrum scobina,16,15,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,15,4,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,13,13,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,13,5,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,10,5,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,12,5,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,16,5,Mytilus galloprovincialis,OkahuPoint,TRUE
Haustrum scobina,16,8,Mytilus galloprovincialis,PaiaPoint,TRUE
Haustrum scobina,16,39,Mytilus galloprovincialis,PaiaPoint,TRUE
